,eo_code,be_code,head_type,be_description,eo_class_code,eo_class_description,eo_model_name,eo_category_spec,eo_model_id,eo_description,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,sap_system_status,sap_user_status,be_eo_data_row_no,operation_finish_date_iteration_0,operation_finish_date_iteration_1,operation_finish_date_iteration_2,operation_status,conservation_start_date
681,100000062744,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №08,1998-03-25,12,2010-03-25 00:00:00,2023-06-01,2023-06-01 00:00:00,УСТН,СИНХ,264.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
682,100000062745,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №09,1998-04-20,12,2010-04-20 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,265.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
683,100000062746,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №10,1999-04-18,12,2011-04-18 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,266.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
684,100000062749,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №21,2006-11-25,12,2018-11-25 00:00:00,2023-12-31,2023-12-31 00:00:00,УСТН,СИНХ,267.0,2023-06-30,2023-12-31,2024-06-30,Эксплуатация,
685,100000062730,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №24,2011-01-18,12,2023-01-18 00:00:00,2028-01-31,2028-01-31 00:00:00,УСТН,СИНХ,269.0,2028-01-18,2028-01-31,2028-01-31,Эксплуатация,
686,100000062733,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №27,2011-11-24,12,2023-11-24 00:00:00,2028-11-30,2028-11-30 00:00:00,УСТН,СИНХ,270.0,2028-11-24,2028-11-30,2028-11-30,Эксплуатация,
687,100000062735,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №29,2012-04-04,12,2024-04-04 00:00:00,2029-04-30,2029-04-30 00:00:00,УСТН,СИНХ,272.0,2029-04-04,2029-04-30,2029-04-30,Эксплуатация,
688,100000062734,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-10,Канатные экскаваторы с объемом ковша 5-35 м3,117.0,Экскаватор электрический ЭКГ-10 №31,2013-04-30,12,2025-04-30 00:00:00,2030-04-30,2030-04-30 00:00:00,УСТН,СИНХ,274.0,2030-04-30,2030-04-30,2030-04-30,Эксплуатация,
689,100000071701,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-20,Канатные экскаваторы с объемом ковша 18-35 м3,119.0,Экскаватор электрический ЭКГ-20 №9,2021-12-05,12,2033-12-05 00:00:00,2041-12-31,2041-12-31 00:00:00,УСТН,СИНХ,277.0,2041-12-31,2041-12-31,2041-12-31,Эксплуатация,
690,100000062754,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-5А,Канатные экскаваторы с объемом ковша 5-35 м3,120.0,Экскаватор электрический ЭКГ-5А №11,2008-12-08,12,2020-12-08 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,261.0,2022-12-31,2023-03-31,2022-12-31,Эксплуатация,
691,100000062729,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы ЭКГ-5А,Канатные экскаваторы с объемом ковша 5-35 м3,120.0,Экскаватор электрический ЭКГ-5А №23,2010-07-15,12,2022-07-15 00:00:00,2022-06-30,2022-06-30 00:00:00,УСТН,СИНХ,262.0,2022-12-31,2022-12-31,2022-06-30,Эксплуатация,
692,100000099115,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаватор PC5500-6,Гидравлические экскаваторы с объемом ковша 26-30м3,135.0,Экскаватор PC5500-6 №508,2023-11-01,12,2035-11-01 00:00:00,,2035-11-01 00:00:00,МТКУ УСТН,ВЗКП,,,,,,
693,100000099068,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаватор PC5500-6,Гидравлические экскаваторы с объемом ковша 26-30м3,135.0,Экскаватор PC5500-6 №507,2023-05-01,12,2035-05-01 00:00:00,,2035-05-01 00:00:00,МТКУ УСТН,ВЗКП,,,,,,
694,100000062728,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,Гидравлические экскаваторы с объемом ковша 15-17 м3,123.0,Экскаватор гидравл. PC3000-6 №501,2009-10-16,12,2021-10-16 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,258.0,2022-12-31,2025-06-30,2022-12-31,Эксплуатация,
695,100000099067,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,Гидравлические экскаваторы с объемом ковша 15-17 м3,123.0,Экскаватор PC3000-6 обрат.лопата,2023-04-01,12,2035-04-01 00:00:00,,2035-04-01 00:00:00,УСТН,ВЗКП,,,,,,
696,100000099066,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC3000-6,Гидравлические экскаваторы с объемом ковша 15-17 м3,123.0,Экскаватор PC3000-6 №505,2023-02-01,12,2035-02-01 00:00:00,,2035-02-01 00:00:00,УСТН,ВЗКП,,,,,,
697,100000062752,1100.0,head,"АО ""Полюс Красноярск""",E03_01,Экскаваторы гидравлические,Экскаваторы PC1250-7,Гидравлические экскаваторы с объемом ковша 6-7 м3,121.0,Экскаватор гидравл. PC1250-7 №04,2007-12-12,12,2019-12-12 00:00:00,2022-12-31,2022-12-31 00:00:00,УСТН,СИНХ,371.0,2022-12-31,2022-12-31,2022-12-31,Эксплуатация,
698,100000062739,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-20,Канатные экскаваторы с объемом ковша 18-35 м3,125.0,Экскаватор электрический WK-20 №02,2017-08-01,12,2029-08-01 00:00:00,2037-08-31,2037-08-31 00:00:00,ДОСТ УСТН,СИНХ,278.0,2037-08-31,2037-08-31,2037-08-31,Эксплуатация,
699,100000062740,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,126.0,Экскаватор электрический WK-35 №04,2017-11-30,12,2029-11-30 00:00:00,2037-11-30,2037-11-30 00:00:00,УСТН,СИНХ,281.0,2037-11-30,2037-11-30,2037-11-30,Эксплуатация,
700,100000062736,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,126.0,Экскаватор электрический WK-35 №05,2018-03-01,12,2030-03-01 00:00:00,2038-03-31,2038-03-31 00:00:00,УСТН,СИНХ,282.0,2038-03-31,2038-03-31,2038-03-31,Эксплуатация,
701,100000062737,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,126.0,Экскаватор электрический WK-35 №06,2018-08-04,12,2030-08-04 00:00:00,2038-08-31,2038-08-31 00:00:00,УСТН,СИНХ,283.0,2038-08-31,2038-08-31,2038-08-31,Эксплуатация,
702,100000062726,1100.0,head,"АО ""Полюс Красноярск""",E03_02,Экскаваторы электрические,Экскаваторы WK-35,Канатные экскаваторы с объемом ковша 18-35 м3,126.0,Экскаватор электрический WK-35 №07,2018-09-28,12,2030-09-28 00:00:00,2038-09-30,2038-09-30 00:00:00,УСТН,СИНХ,284.0,2038-09-30,2038-09-30,2038-09-30,Эксплуатация,
703,aldan_785-7_301,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №301,2016-03-18,12,2028-03-18 00:00:00,,2028-03-18 00:00:00,,,,,,,,
704,aldan_785-7_302,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №302,2016-03-18,12,2028-03-18 00:00:00,,2028-03-18 00:00:00,,,,,,,,
705,aldan_785-7_303,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №303,2016-12-04,12,2028-12-04 00:00:00,,2028-12-04 00:00:00,,,,,,,,
706,aldan_785-7_304,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №304,2016-12-04,12,2028-12-04 00:00:00,,2028-12-04 00:00:00,,,,,,,,
707,aldan_785-7_305,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №305,2016-12-04,12,2028-12-04 00:00:00,,2028-12-04 00:00:00,,,,,,,,
708,aldan_785-7_306,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №306,2016-04-26,12,2028-04-26 00:00:00,,2028-04-26 00:00:00,,,,,,,,
709,aldan_785-7_307,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №307,2018-09-02,12,2030-09-02 00:00:00,,2030-09-02 00:00:00,,,,,,,,
710,aldan_785-7_308,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №308,2018-09-02,12,2030-09-02 00:00:00,,2030-09-02 00:00:00,,,,,,,,
711,aldan_785-7_309,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №309,2018-02-27,12,2030-02-27 00:00:00,,2030-02-27 00:00:00,,,,,,,,
712,aldan_785-7_310,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №310,2018-02-27,12,2030-02-27 00:00:00,,2030-02-27 00:00:00,,,,,,,,
713,aldan_785-7_311,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №311,2018-04-28,12,2030-04-28 00:00:00,,2030-04-28 00:00:00,,,,,,,,
714,aldan_785-7_312,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №312,2018-04-24,12,2030-04-24 00:00:00,,2030-04-24 00:00:00,,,,,,,,
715,aldan_785-7_313,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №313,2019-04-19,12,2031-04-19 00:00:00,,2031-04-19 00:00:00,,,,,,,,
716,aldan_785-7_314,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №314,2019-02-19,12,2031-02-19 00:00:00,,2031-02-19 00:00:00,,,,,,,,
717,aldan_785-7_315,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №315,2020-01-16,12,2032-01-16 00:00:00,,2032-01-16 00:00:00,,,,,,,,
718,aldan_785-7_316,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №316,2020-01-21,12,2032-01-21 00:00:00,,2032-01-21 00:00:00,,,,,,,,
719,aldan_785-7_317,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №317,2020-03-02,12,2032-03-02 00:00:00,,2032-03-02 00:00:00,,,,,,,,
720,aldan_785-7_318,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №318,2020-04-30,12,2032-04-30 00:00:00,,2032-04-30 00:00:00,,,,,,,,
721,aldan_785-7_319,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №319,2020-04-21,12,2032-04-21 00:00:00,,2032-04-21 00:00:00,,,,,,,,
722,aldan_785-7_320,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №320,2021-01-22,12,2033-01-22 00:00:00,,2033-01-22 00:00:00,,,,,,,,
723,aldan_785-7_321,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №321,2021-01-22,12,2033-01-22 00:00:00,,2033-01-22 00:00:00,,,,,,,,
724,aldan_785-7_322,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №322,2021-02-17,12,2033-02-17 00:00:00,,2033-02-17 00:00:00,,,,,,,,
725,aldan_785-7_323,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №323,2021-05-05,12,2033-05-05 00:00:00,,2033-05-05 00:00:00,,,,,,,,
726,aldan_785-7_324,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №324,2021-02-10,12,2033-02-10 00:00:00,,2033-02-10 00:00:00,,,,,,,,
727,aldan_785-7_325,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №325,2021-07-20,12,2033-07-20 00:00:00,,2033-07-20 00:00:00,,,,,,,,
728,aldan_785-7_326,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №326,2021-06-09,12,2033-06-09 00:00:00,,2033-06-09 00:00:00,,,,,,,,
729,aldan_785-7_327,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №327,2022-01-28,12,2034-01-28 00:00:00,,2034-01-28 00:00:00,,,,,,,,
730,aldan_785-7_328,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №328,2022-12-28,12,2034-12-28 00:00:00,,2034-12-28 00:00:00,,,,,,,,
731,aldan_785-7_329,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №329,2022-02-21,12,2034-02-21 00:00:00,,2034-02-21 00:00:00,,,,,,,,
732,aldan_785-7_330,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №330,2022-03-31,12,2034-03-31 00:00:00,,2034-03-31 00:00:00,,,,,,,,
733,aldan_785-7_331,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №331,2022-03-31,12,2034-03-31 00:00:00,,2034-03-31 00:00:00,,,,,,,,
734,aldan_785-7_332,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №332,2022-04-30,12,2034-04-30 00:00:00,,2034-04-30 00:00:00,,,,,,,,
735,aldan_785-7_333,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №333,2022-07-30,12,2034-07-30 00:00:00,,2034-07-30 00:00:00,,,,,,,,
736,aldan_785-7_334,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №334,2022-07-30,12,2034-07-30 00:00:00,,2034-07-30 00:00:00,,,,,,,,
737,aldan_785-7_335,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD785-7,Автосамосвалы в классе 85-110тонн,74.0,Самосвал карьерный HD785-7 №335,2022-07-30,12,2034-07-30 00:00:00,,2034-07-30 00:00:00,,,,,,,,
738,aldan_465_700,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD 465-7R,Автосамосвалы в классе 40-85тонн,128.0,Самосвал Komatsu HD 465-7R №700,2021-12-28,12,2033-12-28 00:00:00,,2033-12-28 00:00:00,,,,,,,,
739,aldan_465_701,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Komatsu HD 465-7R,Автосамосвалы в классе 40-85тонн,128.0,Самосвал Komatsu HD 465-7R №701,2022-01-01,12,2034-01-01 00:00:00,,2034-01-01 00:00:00,,,,,,,,
740,aldan_777G_501,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №501,2017-05-29,12,2029-05-29 00:00:00,,2029-05-29 00:00:00,,,,,,,,
741,aldan_777G_502,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №502,2017-05-19,12,2029-05-19 00:00:00,,2029-05-19 00:00:00,,,,,,,,
742,aldan_777G_503,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №503,2017-05-14,12,2029-05-14 00:00:00,,2029-05-14 00:00:00,,,,,,,,
743,aldan_777G_504,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №504,2017-05-14,12,2029-05-14 00:00:00,,2029-05-14 00:00:00,,,,,,,,
744,aldan_777G_505,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №505,2017-05-19,12,2029-05-19 00:00:00,,2029-05-19 00:00:00,,,,,,,,
745,aldan_777G_506,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777G,Автосамосвалы в классе 85-110тонн,127.0,Самосвал карьерный 777G №506,2018-08-14,12,2030-08-14 00:00:00,,2030-08-14 00:00:00,,,,,,,,
746,aldan_777E_601,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №601,2017-09-21,12,2029-09-21 00:00:00,,2029-09-21 00:00:00,,,,,,,,
747,aldan_777E_602,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №602,2017-09-21,12,2029-09-21 00:00:00,,2029-09-21 00:00:00,,,,,,,,
748,aldan_777E_603,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №603,2017-09-26,12,2029-09-26 00:00:00,,2029-09-26 00:00:00,,,,,,,,
749,aldan_777E_604,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №604,2017-09-26,12,2029-09-26 00:00:00,,2029-09-26 00:00:00,,,,,,,,
750,aldan_777E_605,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №605,2018-12-14,12,2030-12-14 00:00:00,,2030-12-14 00:00:00,,,,,,,,
751,aldan_777E_606,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №606,2019-10-01,12,2031-10-01 00:00:00,,2031-10-01 00:00:00,,,,,,,,
752,aldan_777E_607,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №607,2019-10-01,12,2031-10-01 00:00:00,,2031-10-01 00:00:00,,,,,,,,
753,aldan_777E_608,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №608,2020-04-21,12,2032-04-21 00:00:00,,2032-04-21 00:00:00,,,,,,,,
754,aldan_777E_609,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,63.0,Самосвал карьерный 777E №609,2020-04-30,12,2032-04-30 00:00:00,,2032-04-30 00:00:00,,,,,,,,
755,aldan_7555_001,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №001,2016-01-27,12,2028-01-27 00:00:00,,2028-01-27 00:00:00,,,,,,,,
756,aldan_7555_002,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №002,2016-01-27,12,2028-01-27 00:00:00,,2028-01-27 00:00:00,,,,,,,,
757,aldan_7555_003,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №003,2016-01-26,12,2028-01-26 00:00:00,,2028-01-26 00:00:00,,,,,,,,
758,aldan_7555_004,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №004,2016-01-27,12,2028-01-27 00:00:00,,2028-01-27 00:00:00,,,,,,,,
759,aldan_7555_005,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №005,2016-01-28,12,2028-01-28 00:00:00,,2028-01-28 00:00:00,,,,,,,,
760,aldan_7555_006,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №006,2016-01-29,12,2028-01-29 00:00:00,,2028-01-29 00:00:00,,,,,,,,
761,aldan_7555_007,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №007,2016-01-26,12,2028-01-26 00:00:00,,2028-01-26 00:00:00,,,,,,,,
762,aldan_7555_008,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №008,2016-01-26,12,2028-01-26 00:00:00,,2028-01-26 00:00:00,,,,,,,,
763,aldan_7555_009,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №009,2015-05-18,12,2027-05-18 00:00:00,,2027-05-18 00:00:00,,,,,,,,
764,aldan_7555_010,1300.0,head,"АО ""Полюс Алдан""",E01_01,Самосвалы карьерные,Самосвалы Белаз 7555 В,Автосамосвалы в классе 40-85тонн,129.0,Самосвал Белаз 7555В №010,2015-05-30,12,2027-05-30 00:00:00,,2027-05-30 00:00:00,,,,,,,,
765,aldan_DML1200_019,1300.0,head,"АО ""Полюс Алдан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1200,Буровые станки,85.0,Станок буровой DML HP 1200 №19,2012-01-21,8,2020-01-21 00:00:00,,2020-01-21 00:00:00,,,,,,,,
766,aldan_DML1450_021,1300.0,head,"АО ""Полюс Алдан""",E02_03,Станки буровые ударно-вращательного бур.,Станок буровой DML HP 1450,Буровые станки,138.0,Станок буровой DML HP 1450 №21,2014-04-30,8,2022-04-30 00:00:00,,2022-04-30 00:00:00,,,,,,,,
