,eo_code,be_code,be_description,eo_class_code,eo_class_description,eo_model_id,eo_model_name,eo_category_spec,eo_description,operation_status_rus,sap_user_status,sap_system_status,operation_start_date,expected_operation_period_years,operation_finish_date_calc,sap_planned_finish_operation_date,operation_finish_date_sap_upd,operation_finish_date_update_iteration,operation_finish_date,iteration_name,year,in_operation,add_new
458,100000054859,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №759,Эксплуатация,СИНХ,УСТН,2021-01-15,12,2033-01-15 00:00:00,2032-12-31,2032-12-31 00:00:00,2032-12-31,2032-12-31,operation_finish_date_iteration_0,2022,1,0
459,100000054860,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №760,Эксплуатация,СИНХ,УСТН,2021-02-01,12,2033-02-01 00:00:00,2033-02-28,2033-02-28 00:00:00,2033-02-28,2033-02-28,operation_finish_date_iteration_0,2022,1,0
460,100000054861,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №761,Эксплуатация,СИНХ,УСТН,2021-02-08,12,2033-02-08 00:00:00,2033-02-28,2033-02-28 00:00:00,2033-02-28,2033-02-28,operation_finish_date_iteration_0,2022,1,0
461,100000054978,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №762,Эксплуатация,,УСТН,2021-05-03,12,2033-05-03 00:00:00,2033-05-31,2033-05-31 00:00:00,2033-05-31,2033-05-31,operation_finish_date_iteration_0,2022,1,0
462,100000054979,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №763,Эксплуатация,,УСТН,2021-05-04,12,2033-05-04 00:00:00,2033-05-31,2033-05-31 00:00:00,2033-05-31,2033-05-31,operation_finish_date_iteration_0,2022,1,0
463,100000054980,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №764,Эксплуатация,,УСТН,2021-05-10,12,2033-05-10 00:00:00,2033-05-31,2033-05-31 00:00:00,2033-05-31,2033-05-31,operation_finish_date_iteration_0,2022,1,0
464,100000054981,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №765,Эксплуатация,СИНХ,УСТН,2021-05-21,12,2033-05-21 00:00:00,2033-05-31,2033-05-31 00:00:00,2033-05-31,2033-05-31,operation_finish_date_iteration_0,2022,1,0
465,100000054982,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №766,Эксплуатация,СИНХ,УСТН,2021-07-20,12,2033-07-20 00:00:00,2033-07-31,2033-07-31 00:00:00,2033-07-31,2033-07-31,operation_finish_date_iteration_0,2022,1,0
466,100000054983,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №767,Эксплуатация,СИНХ,УСТН,2021-07-25,12,2033-07-25 00:00:00,2033-07-31,2033-07-31 00:00:00,2033-07-31,2033-07-31,operation_finish_date_iteration_0,2022,1,0
467,100000054984,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №768,Эксплуатация,СИНХ,УСТН,2021-08-05,12,2033-08-05 00:00:00,2033-08-31,2033-08-31 00:00:00,2033-08-31,2033-08-31,operation_finish_date_iteration_0,2022,1,0
468,100000054985,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №769,Эксплуатация,СИНХ,УСТН,2021-08-11,12,2033-08-11 00:00:00,2033-08-31,2033-08-31 00:00:00,2033-08-31,2033-08-31,operation_finish_date_iteration_0,2022,1,0
469,100000054986,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №770,Эксплуатация,СИНХ,УСТН,2021-08-19,12,2033-08-19 00:00:00,2033-08-31,2033-08-31 00:00:00,2033-08-31,2033-08-31,operation_finish_date_iteration_0,2022,1,0
470,100000054987,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №771,Эксплуатация,СИНХ,УСТН,2021-08-27,12,2033-08-27 00:00:00,2033-08-31,2033-08-31 00:00:00,2033-08-31,2033-08-31,operation_finish_date_iteration_0,2022,1,0
471,100000054988,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №772,Эксплуатация,СИНХ,УСТН,2021-09-06,12,2033-09-06 00:00:00,2033-09-30,2033-09-30 00:00:00,2033-09-30,2033-09-30,operation_finish_date_iteration_0,2022,1,0
472,100000054989,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №773,Эксплуатация,СИНХ,УСТН,2021-09-09,12,2033-09-09 00:00:00,2033-09-30,2033-09-30 00:00:00,2033-09-30,2033-09-30,operation_finish_date_iteration_0,2022,1,0
473,100000054990,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №774,Эксплуатация,СИНХ,УСТН,2021-09-18,12,2033-09-18 00:00:00,2033-09-30,2033-09-30 00:00:00,2033-09-30,2033-09-30,operation_finish_date_iteration_0,2022,1,0
474,100000054991,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №775,Эксплуатация,НПВЭ СИНХ,УСТН,2021-09-25,12,2033-09-25 00:00:00,2033-09-30,2033-09-30 00:00:00,2033-09-30,2033-09-30,operation_finish_date_iteration_0,2022,1,0
475,100000054992,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №776,Эксплуатация,СИНХ,УСТН,2021-10-06,12,2033-10-06 00:00:00,2033-10-31,2033-10-31 00:00:00,2033-10-31,2033-10-31,operation_finish_date_iteration_0,2022,1,0
476,100000054993,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №777,Эксплуатация,СИНХ,УСТН,2021-10-09,12,2033-10-09 00:00:00,2033-10-31,2033-10-31 00:00:00,2033-10-31,2033-10-31,operation_finish_date_iteration_0,2022,1,0
477,100000054994,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №778,Эксплуатация,СИНХ,УСТН,2021-10-16,12,2033-10-16 00:00:00,2033-10-31,2033-10-31 00:00:00,2033-10-31,2033-10-31,operation_finish_date_iteration_0,2022,1,0
478,100000054995,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №779,Эксплуатация,СИНХ,УСТН,2021-11-05,12,2033-11-05 00:00:00,2033-11-30,2033-11-30 00:00:00,2033-11-30,2033-11-30,operation_finish_date_iteration_0,2022,1,0
479,100000054996,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №780,Эксплуатация,СИНХ,УСТН,2021-12-04,12,2033-12-04 00:00:00,2033-12-31,2033-12-31 00:00:00,2033-12-31,2033-12-31,operation_finish_date_iteration_0,2022,1,0
480,100000054997,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №781,,ВЗКП,МТКУ НЕАК УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
481,100000054998,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №782,,ВЗКП,МТКУ НЕАК УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
482,100000054999,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №783,,ВЗКП,МТКУ НЕАК УСТН,2023-01-01,12,2035-01-01 00:00:00,,2035-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
483,100000099110,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №792,,ВЗКП,МТКУ НЕАК УСТН,2023-06-01,12,2035-06-01 00:00:00,,2035-06-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
484,100000099111,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №793,,ВЗКП,МТКУ НЕАК УСТН,2023-06-01,12,2035-06-01 00:00:00,,2035-06-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
485,100000099112,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №794,,ВЗКП,МТКУ НЕАК УСТН,2023-06-01,12,2035-06-01 00:00:00,,2035-06-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
486,100000099116,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №795,,ВЗКП,МТКУ НЕАК УСТН,2023-07-01,12,2035-07-01 00:00:00,,2035-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
487,100000099117,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №796,,ВЗКП,МТКУ НЕАК УСТН,2023-07-01,12,2035-07-01 00:00:00,,2035-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
488,100000099118,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №797,,ВЗКП,МТКУ НЕАК УСТН,2023-07-01,12,2035-07-01 00:00:00,,2035-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
489,100000099123,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №799,,ВЗКП,МТКУ НЕАК УСТН,2023-08-01,12,2035-08-01 00:00:00,,2035-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
490,100000099122,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №798,,ВЗКП,МТКУ НЕАК УСТН,2023-07-01,12,2035-07-01 00:00:00,,2035-07-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
491,100000099124,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №800,,ВЗКП,МТКУ НЕАК УСТН,2023-08-01,12,2035-08-01 00:00:00,,2035-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
492,100000099134,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №810,,ВЗКП,МТКУ НЕАК УСТН,2023-10-01,12,2035-10-01 00:00:00,,2035-10-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
493,100000099125,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №801,,ВЗКП,МТКУ НЕАК УСТН,2023-08-01,12,2035-08-01 00:00:00,,2035-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
494,100000099126,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №802,,ВЗКП,МТКУ НЕАК УСТН,2023-08-01,12,2035-08-01 00:00:00,,2035-08-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
495,100000099127,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №803,,ВЗКП,МТКУ НЕАК УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
496,100000099128,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №804,,ВЗКП,МТКУ НЕАК УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
497,100000099129,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №805,,ВЗКП,МТКУ НЕАК УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
498,100000099130,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №806,,ВЗКП,МТКУ НЕАК УСТН,2023-09-01,12,2035-09-01 00:00:00,,2035-09-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
499,100000099131,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №807,,ВЗКП,МТКУ НЕАК УСТН,2023-10-01,12,2035-10-01 00:00:00,,2035-10-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
500,100000099132,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №808,,ВЗКП,МТКУ НЕАК УСТН,2023-10-01,12,2035-10-01 00:00:00,,2035-10-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
501,100000099133,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №809,,ВЗКП,МТКУ НЕАК УСТН,2023-10-01,12,2035-10-01 00:00:00,,2035-10-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
502,100000099144,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №820,,ВЗКП,МТКУ НЕАК УСТН,2024-01-01,12,2036-01-01 00:00:00,,2036-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
503,100000099135,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №811,,ВЗКП,МТКУ НЕАК УСТН,2023-11-01,12,2035-11-01 00:00:00,,2035-11-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
504,100000099136,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №812,,ВЗКП,МТКУ НЕАК УСТН,2023-11-01,12,2035-11-01 00:00:00,,2035-11-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
505,100000099137,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №813,,ВЗКП,МТКУ НЕАК УСТН,2023-11-01,12,2035-11-01 00:00:00,,2035-11-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
506,100000099138,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №814,,ВЗКП,МТКУ НЕАК УСТН,2023-11-01,12,2035-11-01 00:00:00,,2035-11-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
507,100000099139,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №815,,ВЗКП,МТКУ НЕАК УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
508,100000099140,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №816,,ВЗКП,МТКУ НЕАК УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
509,100000099141,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №817,,ВЗКП,МТКУ НЕАК УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
510,100000099142,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №818,,ВЗКП,МТКУ НЕАК УСТН,2023-12-01,12,2035-12-01 00:00:00,,2035-12-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
511,100000099143,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №819,,ВЗКП,МТКУ НЕАК УСТН,2024-01-01,12,2036-01-01 00:00:00,,2036-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
512,100000099145,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №821,,ВЗКП,МТКУ НЕАК УСТН,2024-01-01,12,2036-01-01 00:00:00,,2036-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
513,100000099146,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №822,,ВЗКП,МТКУ НЕАК УСТН,2024-01-01,12,2036-01-01 00:00:00,,2036-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
514,100000099147,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,67.0,Самосвалы CAT 793D,Автосамосвалы в классе 218-250 тонн,Самосвал карьерный 793D №823,,ВЗКП,МТКУ НЕАК УСТН,2024-01-01,12,2036-01-01 00:00:00,,2036-01-01 00:00:00,2199-01-01,2199-01-01,operation_finish_date_iteration_0,2022,0,0
515,100000036243,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,63.0,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777E №150,Эксплуатация,СИНХ,УСТН,2019-05-21,12,2031-05-21 00:00:00,2029-05-31,2029-05-31 00:00:00,2029-05-31,2029-05-31,operation_finish_date_iteration_0,2022,1,0
516,100000036245,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,63.0,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777E №151,Эксплуатация,СИНХ,УСТН,2019-05-21,12,2031-05-21 00:00:00,2029-05-31,2029-05-31 00:00:00,2029-05-31,2029-05-31,operation_finish_date_iteration_0,2022,1,0
517,100000036242,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,63.0,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777E №152,Эксплуатация,СИНХ,УСТН,2019-05-24,12,2031-05-24 00:00:00,2029-05-31,2029-05-31 00:00:00,2029-05-31,2029-05-31,operation_finish_date_iteration_0,2022,1,0
518,100000036822,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,63.0,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777E №153,Эксплуатация,СИНХ,УСТН,2019-12-21,12,2031-12-21 00:00:00,2029-12-31,2029-12-31 00:00:00,2029-12-31,2029-12-31,operation_finish_date_iteration_0,2022,1,0
519,100000036829,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,63.0,Самосвалы CAT 777E,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777E №154,Эксплуатация,СИНХ,УСТН,2020-01-01,12,2032-01-01 00:00:00,2029-12-31,2029-12-31 00:00:00,2029-12-31,2029-12-31,operation_finish_date_iteration_0,2022,1,0
520,100000065592,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №137,Эксплуатация,СИНХ,УСТН,2008-10-19,12,2020-10-19 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-08-31,2022-08-31,operation_finish_date_iteration_0,2022,1,0
521,100000065594,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №138,Эксплуатация,СИНХ,УСТН,2008-10-20,12,2020-10-20 00:00:00,2022-12-31,2022-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
522,100000065596,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №139,Эксплуатация,СИНХ,УСТН,2008-11-10,12,2020-11-10 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
523,100000065595,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №140,Эксплуатация,СИНХ,УСТН,2008-11-22,12,2020-11-22 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-10-31,2022-10-31,operation_finish_date_iteration_0,2022,1,0
524,100000065598,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №142,Эксплуатация,СИНХ,УСТН,2010-11-10,12,2022-11-10 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
525,100000065599,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №143,Эксплуатация,СИНХ,УСТН,2010-11-12,12,2022-11-12 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
526,100000065600,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №144,Эксплуатация,СИНХ,УСТН,2010-11-14,12,2022-11-14 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
527,100000065602,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №145,Эксплуатация,СИНХ,УСТН,2010-11-22,12,2022-11-22 00:00:00,2024-12-31,2024-12-31 00:00:00,2022-12-31,2022-12-31,operation_finish_date_iteration_0,2022,1,0
528,100000065603,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №146,Эксплуатация,СИНХ,УСТН,2012-06-08,12,2024-06-08 00:00:00,2024-12-31,2024-12-31 00:00:00,2023-06-30,2023-06-30,operation_finish_date_iteration_0,2022,1,0
529,100000065604,1100.0,"АО ""Полюс Красноярск""",E01_01,Самосвалы карьерные,64.0,Самосвалы CAT 777F,Автосамосвалы в классе 85-110тонн,Самосвал карьерный 777F №147,Эксплуатация,СИНХ,УСТН,2012-06-04,12,2024-06-04 00:00:00,2024-12-31,2024-12-31 00:00:00,2023-06-30,2023-06-30,operation_finish_date_iteration_0,2022,1,0
